,Path,Models,t_leaf,t_downy,Ground truth,p_leaf,p_downy,Predict
1149,IMG_0015_9.npy,unet,52231,13583,0.206384659798827,29895.0,8173.0,0.21469475
1150,IMG_0017_11.npy,unet,42716,8052,0.15860384494169555,29389.0,7316.0,0.1993189
1151,IMG_0017_7.npy,unet,39012,11811,0.23239478189008914,30251.0,8919.0,0.22769977
1152,IMG_0033_11.npy,unet,61241,0,0.0,38978.0,0.0,0.0
1153,IMG_0043_5.npy,unet,56488,0,0.0,38671.0,0.0,0.0
1154,IMG_0043_8.npy,unet,56810,0,0.0,39079.0,0.0,0.0
1155,IMG_0049_3.npy,unet,45525,1311,0.027991288752241866,37126.0,912.0,0.023976024
1156,IMG_0055_10.npy,unet,39205,9193,0.18994586553163353,31184.0,6660.0,0.17598562
1157,IMG_0063_12.npy,unet,53859,5918,0.09900128812084916,35379.0,3502.0,0.0900697
1158,IMG_0063_6.npy,unet,58846,0,0.0,38973.0,0.0,0.0
1159,IMG_0063_7.npy,unet,56019,4546,0.07505985305044167,37094.0,2789.0,0.06992955
1160,IMG_2073_4.npy,unet,92369,5704,0.05816075780286113,36950.0,2143.0,0.054817997
1161,IMG_2073_9.npy,unet,81366,17665,0.1783784875443043,31963.0,6279.0,0.1641912
1162,IMG_2074_6.npy,unet,97365,4017,0.03962241818074214,37826.0,1767.0,0.0446291
1163,IMG_2076_1.npy,unet,108937,0,0.0,39428.0,0.0,0.0
1164,IMG_2077_3.npy,unet,92609,8814,0.08690336511442177,35175.0,4418.0,0.11158538
1165,IMG_2077_8.npy,unet,91520,11820,0.11437971743758467,34264.0,5019.0,0.1277652
1166,IMG_2078_5.npy,unet,104581,8635,0.0762701384963256,34941.0,3546.0,0.092135005
1167,IMG_2078_7.npy,unet,100341,8732,0.08005647593813317,35612.0,3785.0,0.09607331
1168,IMG_2079_6.npy,unet,83745,13595,0.13966509143209369,34179.0,5406.0,0.13656688
1169,IMG_2082_1.npy,unet,122326,0,0.0,38789.0,0.0,0.0
1170,IMG_2082_3.npy,unet,110536,7251,0.06156027405401275,37278.0,2180.0,0.055248618
1171,IMG_2082_5.npy,unet,116791,3288,0.027381973534090057,38322.0,1221.0,0.030877778
1172,IMG_2084_5.npy,unet,106512,7263,0.06383651944627554,36287.0,3529.0,0.08863271
1173,IMG_2093_10.npy,unet,12979,5957,0.3145859738065061,26584.0,11874.0,0.30875242
1174,IMG_2093_3.npy,unet,15528,4100,0.2088852659466069,30349.0,8563.0,0.22006065
1175,IMG_2093_4.npy,unet,13518,5784,0.299658066521604,27107.0,12183.0,0.3100789
1176,IMG_2093_5.npy,unet,14560,4980,0.2548618219037871,28410.0,10078.0,0.26184785
1177,IMG_2095_1.npy,unet,10933,10779,0.4964535740604274,20202.0,18565.0,0.4788867
1178,IMG_2095_3.npy,unet,14989,5686,0.27501813784764206,29207.0,9736.0,0.2500064
1179,IMG_2096_1.npy,unet,15198,11631,0.4335234261433523,22617.0,16647.0,0.42397615
1180,IMG_2096_3.npy,unet,18727,8299,0.3070746688374158,25942.0,12569.0,0.3263743
1181,IMG_2096_7.npy,unet,20623,8858,0.30046470608188325,27352.0,12067.0,0.3061214
1182,IMG_2096_8.npy,unet,21337,7204,0.2524088153883886,28276.0,10789.0,0.2761807
1183,IMG_2100_1.npy,unet,29701,3067,0.093597412109375,35687.0,3520.0,0.08977988
1184,IMG_2102_2.npy,unet,20088,8277,0.29180327868852457,26853.0,11840.0,0.3059985
1185,IMG_2102_8.npy,unet,20689,8361,0.2878141135972461,26837.0,12235.0,0.31313986
1186,IMG_2105_1.npy,unet,19061,10264,0.3500085251491901,26020.0,13173.0,0.33610594
1187,IMG_2105_10.npy,unet,18842,8490,0.31062490853212354,26500.0,13347.0,0.3349562
1188,IMG_2107_10.npy,unet,17943,4069,0.18485371615482465,31827.0,7027.0,0.18085654
1189,IMG_2107_11.npy,unet,15245,6292,0.29214839578399965,27557.0,12020.0,0.30371174
1190,IMG_2107_3.npy,unet,15641,6098,0.28050968305809837,27215.0,12301.0,0.31129164
1191,IMG_2107_4.npy,unet,14368,7170,0.3328999907140867,24889.0,14462.0,0.3675129
1192,IMG_2108_1.npy,unet,15055,15828,0.5125149758766959,19438.0,19995.0,0.5070626
1193,IMG_2108_5.npy,unet,24085,7937,0.24786084566860284,28371.0,9859.0,0.25788647
1194,IMG_2109_1.npy,unet,13839,10389,0.42880138682516095,21388.0,16983.0,0.4425999
1195,IMG_2113_1.npy,unet,18079,13900,0.43466024578629725,22353.0,16682.0,0.42736006
1196,IMG_2113_15.npy,unet,18795,11236,0.37414671506110353,24295.0,15543.0,0.39015514
1197,IMG_2113_8.npy,unet,22042,10883,0.33053910402429765,25066.0,14233.0,0.36217207
1198,IMG_2114_9.npy,unet,19541,12002,0.3804964651428209,23609.0,15738.0,0.39997968
1199,IMG_2116_10.npy,unet,35413,0,0.0,38822.0,0.0,0.0
1200,IMG_2117_14.npy,unet,29227,3645,0.1108846434655634,34830.0,4578.0,0.1161693
1201,IMG_2120_5.npy,unet,37695,2797,0.06907537291316804,35217.0,3704.0,0.09516713
1202,IMG_2123_14.npy,unet,23595,5267,0.18248908599542651,30625.0,7997.0,0.20705815
1203,IMG_2124_5.npy,unet,23843,1639,0.06431991209481203,36370.0,2150.0,0.05581516
1204,IMG_2125_10.npy,unet,22304,497,0.02179728959256173,37896.0,913.0,0.02352547
1205,IMG_2125_6.npy,unet,21489,686,0.03093573844419391,38164.0,1429.0,0.03609224
1206,IMG_2126_8.npy,unet,34913,602,0.016950584260171757,38501.0,542.0,0.01388213
1207,IMG_2127_4.npy,unet,46177,1590,0.0332865786002889,38501.0,197.0,0.0050907023
1208,IMG_2198_14.npy,unet,72258,0,0.0,39409.0,0.0,0.0
1209,IMG_2198_4.npy,unet,48677,20438,0.2957100484699414,27389.0,10909.0,0.28484517
1210,IMG_2198_7.npy,unet,50818,17993,0.26148435569894346,28824.0,10763.0,0.27188218
1211,IMG_2199_8.npy,unet,45614,18298,0.28629991237952185,27236.0,11516.0,0.29717177
1212,IMG_2201_14.npy,unet,56869,15507,0.2142561069967945,29962.0,8827.0,0.22756451
1213,IMG_2203_17.npy,unet,47298,14289,0.2320132495494179,29748.0,9529.0,0.24261019
1214,IMG_2206_12.npy,unet,76525,5099,0.06246937175340586,36495.0,2411.0,0.061969876
1215,IMG_2206_15.npy,unet,52526,19053,0.26618142192542504,27918.0,10293.0,0.2693727
1216,IMG_2207_10.npy,unet,66404,18807,0.2207109410756827,30327.0,8307.0,0.21501786
1217,IMG_2207_7.npy,unet,85229,0,0.0,38942.0,0.0,0.0
1218,IMG_2208_10.npy,unet,86472,568,0.006525735294117647,38960.0,166.0,0.004242703
1219,IMG_2208_14.npy,unet,61949,20589,0.2494487387627517,29014.0,9916.0,0.2547136
1220,IMG_2214_15.npy,unet,23486,12108,0.34016969152104287,25365.0,13232.0,0.34282458
1221,IMG_2214_2.npy,unet,23680,12412,0.34389892496952235,25295.0,13281.0,0.3442814
1222,IMG_2214_4.npy,unet,24062,12236,0.33709846272521904,25716.0,13469.0,0.34372845
1223,IMG_2214_5.npy,unet,24392,11199,0.31465820010676854,25321.0,12943.0,0.3382553
1224,IMG_2215_4.npy,unet,36371,253,0.006908038444735693,39245.0,139.0,0.0035293521
1225,IMG_2215_8.npy,unet,23137,12619,0.3529197896856472,25335.0,13300.0,0.34424743
1226,IMG_2217_12.npy,unet,27797,9553,0.25576974564926375,28317.0,10374.0,0.26812437
1227,IMG_2217_2.npy,unet,38558,0,0.0,39174.0,0.0,0.0
1228,IMG_2218_11.npy,unet,28922,9955,0.2560639967075649,30049.0,9856.0,0.2469866
1229,IMG_2218_12.npy,unet,30960,7667,0.19848810417583557,29795.0,9054.0,0.23305619
1230,IMG_2218_3.npy,unet,38267,0,0.0,38213.0,0.0,0.0
1231,IMG_2218_8.npy,unet,40502,0,0.0,38143.0,0.0,0.0
1232,IMG_2219_13.npy,unet,25214,12059,0.32353177903576313,26037.0,12728.0,0.32833743
1233,IMG_2301_6.npy,unet,91529,0,0.0,39549.0,0.0,0.0
1234,IMG_2301_7.npy,unet,94092,0,0.0,39994.0,0.0,0.0
1235,IMG_2301_8.npy,unet,95768,0,0.0,39351.0,0.0,0.0
1236,IMG_2310_9.npy,unet,61560,20585,0.25059346277923183,28942.0,10149.0,0.259625
1237,IMG_2313_6.npy,unet,55716,0,0.0,39260.0,0.0,0.0
1238,IMG_2315_1.npy,unet,37503,10267,0.2149256855767218,30241.0,9030.0,0.22994067
1239,IMG_2317_3.npy,unet,37338,7942,0.1753975265017668,31545.0,6879.0,0.17902873
1240,IMG_2317_4.npy,unet,31555,11728,0.2709608853360442,28199.0,9923.0,0.2602959
1241,IMG_2317_5.npy,unet,32584,11142,0.25481406943237433,28668.0,10572.0,0.26941895
1242,IMG_2317_8.npy,unet,36230,7766,0.17651604691335576,31860.0,7340.0,0.18724489
1243,IMG_2317_9.npy,unet,36764,8308,0.18432729854455093,31713.0,7237.0,0.18580231
1244,IMG_2318_14.npy,unet,50254,21105,0.29575806835858126,27075.0,11158.0,0.29184213
1245,IMG_2318_15.npy,unet,58432,10977,0.15814951951476033,31932.0,6393.0,0.16681017
1246,IMG_5097_5.npy,unet,539736,175561,0.24543790900842588,29355.0,10268.0,0.25914243
1247,IMG_5097_6.npy,unet,537893,180573,0.25133130864926106,29219.0,10088.0,0.2566464
1248,IMG_5225_5.npy,unet,531521,40154,0.0702392093409717,36770.0,2513.0,0.06397169
1249,IMG_5226_2.npy,unet,460267,118695,0.205013455114498,30843.0,8327.0,0.21258616
1250,IMG_7042_10.npy,unet,80229,0,0.0,39211.0,0.0,0.0
1251,IMG_7042_27.npy,unet,75149,0,0.0,40001.0,0.0,0.0
1252,IMG_7042_28.npy,unet,76369,0,0.0,38844.0,0.0,0.0
1253,IMG_7042_6.npy,unet,71767,5486,0.07101342342692193,35249.0,3565.0,0.0918483
1254,IMG_7042_7.npy,unet,72286,5189,0.06697644401419812,36749.0,2283.0,0.05849047
1255,IMG_7044_27.npy,unet,180521,0,0.0,39673.0,0.0,0.0
1256,IMG_7044_8.npy,unet,182391,2339,0.012661722513939263,38139.0,740.0,0.019033412
1257,IMG_7045_12.npy,unet,57153,15659,0.21506070427951438,31674.0,8649.0,0.21449298
1258,IMG_7045_13.npy,unet,66061,10527,0.13744973102835953,34441.0,5450.0,0.1366223
1259,IMG_7045_23.npy,unet,75185,3452,0.04389791065274616,37608.0,1614.0,0.041150376
1260,IMG_7045_24.npy,unet,74004,3300,0.04268860602297423,36919.0,2020.0,0.051876012
1261,IMG_7045_8.npy,unet,70794,4651,0.06164755782358009,36683.0,2724.0,0.06912477
1262,IMG_7054_4.npy,unet,400253,103035,0.20472373670741206,31137.0,7891.0,0.20218818
1263,IMG_7055_5.npy,unet,428385,76526,0.15156334482710815,32530.0,6689.0,0.17055508
1264,IMG_7412_7.npy,unet,186748,51747,0.2169731021614709,32445.0,8806.0,0.21347362
1265,IMG_7414_9.npy,unet,227262,40078,0.14991396723273734,34211.0,5749.0,0.14386886
1266,IMG_7446_1.npy,unet,153056,37745,0.19782391077614897,31635.0,8165.0,0.20515075
1267,IMG_7446_4.npy,unet,143560,48362,0.2519877867050156,29472.0,9772.0,0.24900621
1268,IMG_7446_9.npy,unet,131159,48827,0.2712822108386208,28675.0,10460.0,0.26727992
1269,IMG_7447_1.npy,unet,145064,37662,0.2061118833663518,31510.0,7992.0,0.20231888
1270,IMG_7447_8.npy,unet,136814,38769,0.2208015582374148,30481.0,8504.0,0.21813518
1271,IMG_7449_2.npy,unet,188830,64566,0.254802759317432,29344.0,9951.0,0.25323832
1272,IMG_7449_3.npy,unet,184025,71847,0.28079274012006,29280.0,10019.0,0.25494286
1273,IMG_7450_1.npy,unet,202095,53865,0.21044303797468356,31199.0,8271.0,0.20955156
1274,IMG_7450_2.npy,unet,196619,67284,0.2549573138615325,29268.0,10081.0,0.25619456
1275,IMG_7451_9.npy,unet,296066,62008,0.17317090880655953,31878.0,6937.0,0.17871957
1276,IMG_7452_3.npy,unet,271881,92250,0.25334289033342394,28999.0,9971.0,0.2558635
1277,IMG_8548_5.npy,unet,36786,0,0.0,39413.0,0.0,0.0
1278,IMG_8552_15.npy,unet,33461,0,0.0,38772.0,0.0,0.0
1279,IMG_8554_15.npy,unet,60804,0,0.0,39140.0,0.0,0.0
1280,IMG_8556_13.npy,unet,42141,0,0.0,39940.0,0.0,0.0
1281,IMG_8556_8.npy,unet,39107,0,0.0,39828.0,0.0,0.0
1282,IMG_8558_16.npy,unet,49730,0,0.0,39434.0,0.0,0.0
1283,IMG_8564_11.npy,unet,36529,9001,0.1976938282451131,31285.0,8009.0,0.20382246
1284,IMG_8566_10.npy,unet,87264,4633,0.05041513868787882,36060.0,2162.0,0.056564283
1285,IMG_8566_13.npy,unet,114348,0,0.0,39490.0,0.0,0.0
1286,IMG_8566_17.npy,unet,102825,0,0.0,38955.0,0.0,0.0
1287,IMG_8570_17.npy,unet,128582,0,0.0,39268.0,0.0,0.0
1288,IMG_8572_13.npy,unet,99902,12013,0.10734039226198454,33330.0,4992.0,0.1302646
1289,IMG_8577_13.npy,unet,56712,0,0.0,38554.0,0.0,0.0
1290,IMG_8577_15.npy,unet,54637,0,0.0,38568.0,0.0,0.0
1291,IMG_8577_16.npy,unet,55367,0,0.0,39185.0,0.0,0.0
1292,IMG_8640_15.npy,unet,51289,14258,0.2175233038888126,30193.0,8966.0,0.22896397
1293,IMG_8640_7.npy,unet,46442,7562,0.14002666469150432,33807.0,5053.0,0.13003089
1294,IMG_8642_12.npy,unet,53950,5653,0.09484421925070886,35147.0,4249.0,0.10785359
1295,IMG_8642_16.npy,unet,72872,7492,0.09322582250759047,35152.0,3686.0,0.09490705
1296,IMG_8646_15.npy,unet,57279,0,0.0,38398.0,0.0,0.0
1297,IMG_8650_11.npy,unet,43806,8517,0.16277736368327503,31492.0,7684.0,0.1961405
1298,IMG_8650_4.npy,unet,40721,11759,0.22406631097560975,29205.0,8494.0,0.22531101
1299,IMG_8654_8.npy,unet,68242,13717,0.16736416988982297,31630.0,7188.0,0.18517183
1300,IMG_8656_6.npy,unet,57686,0,0.0,39177.0,0.0,0.0
1301,IMG_8656_8.npy,unet,66857,0,0.0,39825.0,0.0,0.0
1302,IMG_8665_6.npy,unet,66746,0,0.0,38660.0,0.0,0.0
1303,IMG_8679_10.npy,unet,95656,0,0.0,39302.0,0.0,0.0
1304,IMG_8689_3.npy,unet,54700,0,0.0,38914.0,0.0,0.0
1305,IMG_8851_5.npy,unet,58485,0,0.0,37337.0,0.0,0.0
1306,IMG_8851_9.npy,unet,83142,0,0.0,39014.0,0.0,0.0
1307,IMG_8857_7.npy,unet,88587,8818,0.09052923361223757,35199.0,3149.0,0.08211641
1308,IMG_8857_9.npy,unet,93941,20619,0.1799842877094972,33489.0,7281.0,0.1785872
1309,IMG_8870_11.npy,unet,48704,14098,0.22448329671029585,29340.0,9671.0,0.24790443
1310,IMG_8870_13.npy,unet,46106,13979,0.23265374053424315,30535.0,9115.0,0.2298865
1311,IMG_8870_14.npy,unet,45222,12184,0.21224262272236352,31358.0,7917.0,0.20157862
1312,IMG_8872_14.npy,unet,23509,9068,0.2783558952635295,28095.0,10559.0,0.27316707
1313,IMG_8874_17.npy,unet,26101,20317,0.4376965832220259,22928.0,16650.0,0.42068827
1314,IMG_8876_14.npy,unet,38123,24057,0.38689289160501766,23775.0,14554.0,0.3797125
1315,IMG_8882_12.npy,unet,37200,0,0.0,39116.0,0.0,0.0
1316,IMG_8884_17.npy,unet,62657,0,0.0,37589.0,0.0,0.0
1317,IMG_8886_8.npy,unet,71913,0,0.0,37278.0,0.0,0.0
1318,IMG_8892_8.npy,unet,75620,0,0.0,38931.0,0.0,0.0
1319,IMG_8984_4.npy,unet,50059,0,0.0,38651.0,0.0,0.0
1320,IMG_8984_8.npy,unet,49446,0,0.0,39171.0,0.0,0.0
1321,IMG_8986_14.npy,unet,66808,0,0.0,39162.0,0.0,0.0
1322,IMG_8986_15.npy,unet,68427,0,0.0,37703.0,0.0,0.0
1323,IMG_8988_11.npy,unet,66535,0,0.0,38716.0,0.0,0.0
1324,IMG_8990_5.npy,unet,48368,0,0.0,37332.0,0.0,0.0
1325,IMG_8992_16.npy,unet,73361,0,0.0,39198.0,0.0,0.0
1326,IMG_9000_2.npy,unet,55355,0,0.0,38919.0,0.0,0.0
1327,IMG_9002_6.npy,unet,44058,2428,0.05223077915931679,36016.0,1924.0,0.05071165
1328,IMG_9008_9.npy,unet,57467,30119,0.3438791587696664,21252.0,10654.0,0.3339184
1329,IMG_9010_11.npy,unet,40341,7871,0.16325811001410437,32959.0,6273.0,0.15989499
1330,IMG_9010_8.npy,unet,25117,9138,0.2667639760618888,28140.0,10028.0,0.2627332
1331,IMG_9020_1.npy,unet,50470,0,0.0,38508.0,0.0,0.0
1332,IMG_9020_12.npy,unet,51831,0,0.0,39416.0,0.0,0.0
1333,IMG_9020_6.npy,unet,45204,534,0.011675193493375311,34156.0,570.0,0.016414214
1334,IMG_9024_11.npy,unet,63757,0,0.0,35828.0,0.0,0.0
1335,IMG_9030_8.npy,unet,46474,0,0.0,38351.0,321.0,0.008300579
1336,IMG_9034_3.npy,unet,42832,0,0.0,39385.0,0.0,0.0
1337,IMG_9034_5.npy,unet,41371,0,0.0,39205.0,0.0,0.0
1338,IMG_9040_10.npy,unet,61816,0,0.0,39034.0,0.0,0.0
1339,IMG_9042_8.npy,unet,49419,0,0.0,38103.0,0.0,0.0
1340,IMG_9044_5.npy,unet,45933,0,0.0,38198.0,0.0,0.0
1341,IMG_9056_16.npy,unet,58666,10783,0.15526501461504125,32147.0,6023.0,0.15779407
1342,IMG_9056_8.npy,unet,26698,13989,0.3438198933320225,22757.0,11699.0,0.3395345
1343,IMG_9064_10.npy,unet,85192,18323,0.17700816306815437,27008.0,5077.0,0.15823594
1344,IMG_9064_16.npy,unet,82150,14552,0.15048292693015655,29410.0,5776.0,0.1641562
1345,IMG_9066_6.npy,unet,28401,13132,0.31618231285965376,26456.0,12929.0,0.3282722
1346,IMG_9066_7.npy,unet,27970,15834,0.3614738380056616,25384.0,13225.0,0.34253672
1347,IMG_9070_6.npy,unet,45844,1762,0.03701214132672352,34517.0,1349.0,0.037612222
1348,IMG_9072_7.npy,unet,46111,8953,0.1625926194973122,32338.0,6041.0,0.15740378
1349,IMG_9091_2.npy,unet,57627,0,0.0,39367.0,0.0,0.0
1350,IMG_9093_12.npy,unet,53384,0,0.0,37409.0,0.0,0.0
1351,IMG_9093_13.npy,unet,53572,0,0.0,38079.0,0.0,0.0
1352,IMG_9095_6.npy,unet,57573,0,0.0,39316.0,0.0,0.0
1353,IMG_9095_8.npy,unet,60692,0,0.0,38982.0,0.0,0.0
1354,IMG_9097_12.npy,unet,56056,0,0.0,37625.0,0.0,0.0
1355,IMG_9103_1.npy,unet,37571,13681,0.2669359244517287,27207.0,9983.0,0.26843238
1356,IMG_9103_4.npy,unet,27162,16677,0.3804146992404024,23717.0,14282.0,0.375852
1357,IMG_9103_6.npy,unet,39390,11251,0.22217175806164965,29508.0,9081.0,0.23532613
1358,IMG_9105_12.npy,unet,29793,22432,0.42952608903781714,22757.0,16254.0,0.41665173
1359,IMG_9105_16.npy,unet,83015,13670,0.14138697833169572,32285.0,6374.0,0.16487752
1360,IMG_9109_6.npy,unet,51211,2198,0.041154112602744854,33915.0,1419.0,0.04015962
1361,IMG_9109_7.npy,unet,58640,1953,0.032231445876586405,34377.0,1019.0,0.028788563
1362,IMG_9111_2.npy,unet,37240,919,0.024083440341728032,37442.0,800.0,0.020919409
1363,IMG_9111_5.npy,unet,35777,535,0.014733421458471029,37879.0,589.0,0.015311427
1364,IMG_9111_7.npy,unet,33486,7509,0.1831686791072082,31563.0,6818.0,0.17763998
1365,IMG_9113_2.npy,unet,55232,573,0.010267897141833168,39172.0,374.0,0.00945734
1366,IMG_9113_8.npy,unet,51187,2196,0.04113669145608152,37139.0,1689.0,0.043499537
1367,IMG_9115_10.npy,unet,49869,4695,0.08604574444688806,33930.0,2900.0,0.07874016
1368,IMG_9115_13.npy,unet,59943,5128,0.07880622704430545,35192.0,3309.0,0.08594582
1369,IMG_9119_1.npy,unet,44563,0,0.0,38413.0,0.0,0.0
1370,IMG_9123_12.npy,unet,65234,0,0.0,38019.0,0.0,0.0
1371,IMG_9125_14.npy,unet,71996,6516,0.08299368249439576,36042.0,3348.0,0.08499619
1372,IMG_9127_12.npy,unet,56720,8286,0.127465157062425,33575.0,5289.0,0.13608995
1373,IMG_9292_19.npy,unet,42398,1429,0.032605471512994276,37555.0,1651.0,0.0421109
1374,IMG_9292_20.npy,unet,43873,0,0.0,39270.0,0.0,0.0
1375,IMG_9292_3.npy,unet,38502,0,0.0,39150.0,0.0,0.0
1376,IMG_9293_15.npy,unet,31534,3216,0.09254676258992806,35627.0,3647.0,0.092860416
1377,IMG_9293_4.npy,unet,31864,701,0.021526178412405957,38819.0,780.0,0.019697467
1378,IMG_9293_8.npy,unet,35023,0,0.0,39215.0,0.0,0.0
1379,IMG_9294_17.npy,unet,38436,4755,0.11009238035701882,34427.0,4428.0,0.113962166
1380,IMG_9294_19.npy,unet,41235,4299,0.09441296613519568,35300.0,3770.0,0.096493475
1381,IMG_9295_15.npy,unet,31738,4533,0.12497587604422265,35281.0,4209.0,0.106583945
1382,IMG_9300_10.npy,unet,41670,3152,0.07032260943286779,36587.0,2616.0,0.06672959
1383,IMG_9300_5.npy,unet,36685,4090,0.1003065603923973,35202.0,3895.0,0.099624015
1384,IMG_9300_6.npy,unet,40828,1445,0.03418257516618172,38414.0,914.0,0.02324044
1385,IMG_9302_10.npy,unet,28038,4590,0.14067671938212578,33564.0,5528.0,0.14141001
1386,IMG_9302_11.npy,unet,29699,4889,0.141349601017694,33733.0,5322.0,0.13626936
1387,IMG_9302_12.npy,unet,28299,6032,0.17570126125076463,31816.0,6931.0,0.17887837
1388,IMG_9302_19.npy,unet,31505,5246,0.14274441511795596,33265.0,5604.0,0.14417659
1389,IMG_9303_11.npy,unet,38366,5423,0.12384388773436251,35778.0,4343.0,0.10824755
1390,IMG_9304_1.npy,unet,35959,2815,0.07260019600763398,36543.0,3040.0,0.076800644
1391,IMG_9304_16.npy,unet,40228,6058,0.13088190813636952,34836.0,4848.0,0.122165106
1392,IMG_9306_20.npy,unet,35769,0,0.0,39595.0,0.0,0.0
1393,IMG_9306_6.npy,unet,31122,0,0.0,40252.0,0.0,0.0
1394,IMG_9306_7.npy,unet,31373,0,0.0,39266.0,0.0,0.0
1395,IMG_9307_8.npy,unet,34997,0,0.0,39265.0,0.0,0.0
1396,IMG_9309_12.npy,unet,23446,2603,0.099927060539752,34871.0,4253.0,0.108705655
1397,IMG_9309_14.npy,unet,21683,2727,0.11171650962720196,33653.0,4956.0,0.12836385
1398,IMG_9309_15.npy,unet,21136,2390,0.10158973051092408,33324.0,4501.0,0.118995376
1399,IMG_9309_17.npy,unet,22991,3058,0.1173941418096664,34315.0,5119.0,0.12981184
1400,IMG_9309_18.npy,unet,23872,2947,0.10988478317610649,34784.0,4741.0,0.1199494
1401,IMG_9309_20.npy,unet,23806,3715,0.13498782747719923,33790.0,5648.0,0.14321212
1402,IMG_9309_4.npy,unet,21932,1729,0.07307383458011073,37051.0,2935.0,0.07340069
1403,IMG_9309_5.npy,unet,21042,2933,0.12233576642335767,34579.0,5161.0,0.12986915
1404,IMG_9310_20.npy,unet,24609,2964,0.1074964639321075,34264.0,5032.0,0.12805374
1405,IMG_9310_9.npy,unet,23133,3222,0.12225384177575413,34283.0,5091.0,0.12929852
1406,IMG_9311_1.npy,unet,32447,4787,0.1285652897889026,33211.0,5888.0,0.15059209
1407,IMG_9311_12.npy,unet,35708,3746,0.09494601307852182,35591.0,4110.0,0.10352384
1408,IMG_9311_19.npy,unet,38356,5601,0.1274199786154651,33950.0,5196.0,0.13273387
1409,IMG_9311_20.npy,unet,33947,6989,0.17072991987492672,32756.0,7012.0,0.17632267
1410,IMG_9311_8.npy,unet,34985,3552,0.09217116018371954,35155.0,4408.0,0.111417234
1411,IMG_9312_15.npy,unet,34653,4317,0.11077752117013087,34954.0,4745.0,0.11952442
1412,IMG_9312_6.npy,unet,33720,5533,0.14095737905383027,33152.0,6019.0,0.1536596
1413,IMG_9314_14.npy,unet,30894,3848,0.11075931149617178,35147.0,4098.0,0.104420945
1414,IMG_9314_15.npy,unet,29479,4372,0.1291542347345721,33990.0,5548.0,0.1403207
1415,IMG_9315_17.npy,unet,24453,3714,0.13185642773458303,33886.0,5427.0,0.13804594
1416,IMG_9316_12.npy,unet,21897,2605,0.1063178516039507,34861.0,3888.0,0.10033807
1417,IMG_9316_13.npy,unet,20920,2725,0.11524635229435398,34890.0,4434.0,0.11275557
1418,IMG_9316_14.npy,unet,22340,1909,0.07872489587199472,36434.0,2951.0,0.074927
1419,IMG_9316_5.npy,unet,21229,2469,0.10418600725799645,35495.0,3692.0,0.094214916
1420,IMG_9317_11.npy,unet,28893,3457,0.10686244204018547,34599.0,4574.0,0.1167641
1421,IMG_9317_19.npy,unet,33265,2488,0.069588565994462,36739.0,2426.0,0.06194306
1422,IMG_9317_2.npy,unet,24421,4971,0.1691276537833424,32541.0,7254.0,0.1822842
1423,IMG_9317_4.npy,unet,27685,3434,0.11035058967190463,34626.0,4470.0,0.11433395
1424,IMG_9317_6.npy,unet,27588,4656,0.14439895794566432,33792.0,5767.0,0.14578225
1425,IMG_9318_18.npy,unet,27310,5892,0.17745918920546955,32273.0,6816.0,0.1743713
1426,IMG_9318_2.npy,unet,24528,2999,0.1089475787408726,35404.0,3924.0,0.09977624
1427,IMG_9318_5.npy,unet,24811,2696,0.09801141527611154,34930.0,3903.0,0.100507304
1428,IMG_9318_9.npy,unet,26802,2686,0.09108790016277808,35047.0,3999.0,0.10241766
1429,IMG_9319_12.npy,unet,30690,0,0.0,39216.0,0.0,0.0
1430,IMG_9319_16.npy,unet,25447,4267,0.1436023423302147,33737.0,5703.0,0.1445994
1431,IMG_9319_6.npy,unet,22810,5859,0.2043670863999442,30005.0,9171.0,0.2340974
1432,IMG_9320_12.npy,unet,26572,2744,0.0936007640878701,35960.0,3859.0,0.09691353
1433,IMG_9320_14.npy,unet,24225,3116,0.11396803335649756,34709.0,4722.0,0.119753495
1434,IMG_9320_16.npy,unet,26435,2946,0.10026888124978728,35253.0,3600.0,0.09265694
1435,IMG_9320_5.npy,unet,22854,4126,0.15292809488510006,33027.0,6245.0,0.15901914
1436,IMG_9322_10.npy,unet,27945,5065,0.15343835201454104,33098.0,5363.0,0.13943996
1437,IMG_9322_5.npy,unet,27519,2947,0.09673078185518283,33816.0,4060.0,0.10719189
1438,IMG_9323_18.npy,unet,26117,3896,0.12981041548662248,34296.0,4852.0,0.123939924
1439,IMG_9323_20.npy,unet,25292,5451,0.17730865562892364,32440.0,6973.0,0.17692132
1440,IMG_9323_9.npy,unet,23251,5771,0.19884914892150782,31252.0,8333.0,0.21050903
1441,IMG_9325_16.npy,unet,26421,4424,0.14342681147673852,33250.0,6602.0,0.16566296
1442,IMG_9325_20.npy,unet,27585,5662,0.1703010797966734,32519.0,6864.0,0.17428839
1443,IMG_9325_9.npy,unet,26848,3559,0.11704541717367711,34238.0,4691.0,0.12050143
1444,IMG_9326_10.npy,unet,27173,0,0.0,39321.0,0.0,0.0
1445,IMG_9326_13.npy,unet,28543,0,0.0,39375.0,0.0,0.0
1446,IMG_9326_17.npy,unet,27358,0,0.0,39243.0,0.0,0.0
1447,IMG_9326_5.npy,unet,25484,0,0.0,39170.0,0.0,0.0
1448,IMG_9326_8.npy,unet,26600,0,0.0,39620.0,0.0,0.0
